uuid,creation_date,frequency,day,updated_at,next_payment_day,status
fdf8aa77-00b6-4d98-8e7c-9a0a0ee751e6,1725328402,monthly,first_day,2024-10-01T08:00:36.93312933Z,1,enabled
b4351707-02d1-47c6-a779-4263e348a034,1733009854,biweekly,sunday,1733009854,8,enabled
2dee579d-00b2-44f0-8ac4-ed62895d200c,1722647564,weekly,thursday,2024-11-28T08:00:26.013507036Z,5,enabled
af48e94b-e0cf-4aa2-a806-bfaf696f499f,1727483314,weekly,thursday,2024-11-14T08:00:40.536682199Z,21,enabled
4a72c7fa-6921-4f1b-b589-01108598bfcb,1726268369,monthly,first_day,2024-12-01T08:00:32.09967098Z,1,enabled
93f6d78b-0d3d-439f-9008-aed9c88ec110,1727471180,weekly,friday,2024-10-24T21:37:08.533350023Z,25,disabled
8ff570f6-64bc-4979-bf5f-044cf64c2094,1729949353,biweekly,friday,1729949353,8,enabled
836e6bc1-d02a-4c10-8db7-600e68b38682,1729804100,weekly,monday,1729804100,28,enabled
65af3f64-069e-487b-b7ff-0acc36f4b40a,1730315618,biweekly,thursday,2024-11-08T00:11:44.796275046Z,21,enabled
08b47ee2-6405-417d-8919-39fadc2a0e86,1730237054,weekly,saturday,2024-11-16T08:00:25.587670201Z,23,enabled
bdeaaa4b-8f6a-4ed2-a134-a92489473ba8,1732064202,weekly,wednesday,2024-11-27T08:00:27.603026931Z,4,enabled
c5fd4f4e-070d-41c5-8e77-c00c5ee2355c,1727315347,monthly,first_day,2024-12-01T08:01:44.702512171Z,1,enabled
36adbede-f62e-4372-8600-e5c5c68f16d6,1728398427,weekly,friday,2024-11-29T08:00:35.000259471Z,6,enabled
9c084224-1293-4a9b-b9a0-0b8d5a5cd214,1728398407,weekly,friday,2024-11-29T08:00:33.800264568Z,6,enabled
30b8496e-74f2-4edd-8a17-583d92eb852b,1726270168,weekly,friday,2024-11-29T08:00:25.0997111Z,6,enabled
369c0616-fc92-40b7-81dd-0a21c47a0b99,1732759304,weekly,friday,1732759304,29,enabled
077e2ff6-447a-4c9e-b332-03eca7d66b20,1732985211,monthly,first_day,2024-12-01T08:00:25.90175349Z,1,enabled
410a9b1e-093e-4c0c-9a7d-efdf78af81ab,1731514700,biweekly,sunday,2024-12-01T08:11:50.630258801Z,15,enabled
771e5ec1-b1d2-4d2d-b325-d9c191b02acf,1722041343,biweekly,tuesday,2024-07-27T01:02:10.107955502Z,6,disabled
09b5293e-2e3c-4dc5-a29d-1e0abbb4c3cb,1733016311,monthly,first_day,2024-12-01T08:00:27.904374209Z,1,enabled
0352aaf8-c7a0-43be-a2b9-ac59df704fbb,1730242600,daily,daily,2024-11-14T22:36:22.285664645Z,12,disabled
ce213cc0-fd00-4bbb-a98d-67f63336ad1a,1730242536,daily,daily,2024-11-11T15:58:39.691600149Z,12,disabled
9ec83658-0921-4075-a6bb-5b098379db33,1731872659,weekly,sunday,1731872659,24,enabled
03f5348f-2abf-482d-b5dd-1f7a78cc9c22,1724606279,weekly,friday,2024-10-04T08:00:25.511524808Z,11,enabled
51b8afc4-729f-4315-a2e3-f9dbb9a4a0ef,1724097345,monthly,first_day,2024-12-01T08:00:33.841805403Z,1,enabled
50e6c9b7-00ef-4499-bfb6-1b76d8717c7d,1731387671,biweekly,saturday,2024-11-23T17:17:13.273379124Z,7,enabled
2026a912-d221-42bf-9d4b-ebcf1b9ba02c,1726188291,biweekly,friday,2024-11-08T08:00:31.811345666Z,22,enabled
a646e83a-e819-42da-bb8d-3cb837d18d9e,1729800420,biweekly,monday,1729800420,4,enabled
ee2f5922-0eaf-4709-a3fa-c2c341b420b9,1728159832,weekly,monday,2024-12-02T08:00:31.173567782Z,9,enabled
f34c1fbc-ec74-47cf-b39a-0097f826f34d,1729642416,biweekly,thursday,2024-10-23T11:34:44.337529449Z,31,enabled
5bc084c9-37b4-46e4-9a2a-69121f28ebf3,1728606831,biweekly,saturday,2024-11-02T08:00:29.865826547Z,16,enabled
dbcb77d5-a4e8-4672-84ea-227c622acc3a,1728609429,monthly,first_day,2024-11-01T08:01:52.95097471Z,1,enabled
648a47c7-b1fa-4fa3-b1eb-70c7d2829702,1726864099,monthly,first_day,2024-10-01T12:52:03.162489895Z,1,disabled
4c257b0d-e170-45e3-9864-70fd15152c55,1726234525,monthly,first_day,2024-10-01T09:45:44.849998971Z,1,disabled
be466567-0c7c-42cc-81e4-b16a3d0a445e,1731342356,monthly,fifteenth_day,2024-11-15T08:01:49.150580027Z,15,enabled
679c83e5-30ce-436d-911f-b14055618da0,1725594762,weekly,saturday,2024-09-07T08:00:36.584194795Z,14,enabled
a57e148e-33d3-4046-80b8-4cee9668ba24,1725594830,biweekly,monday,2024-10-30T08:00:36.194724451Z,11,enabled
ae8b44b5-6646-495e-8503-abcf228c6329,1728420907,biweekly,friday,2024-10-22T02:29:37.30142Z,1,disabled
7700bed0-5f54-44ad-aa70-b611b75d4479,1728509657,biweekly,sunday,2024-11-20T08:00:41.578133055Z,1,enabled
85f50e1b-e19f-410d-8475-7174a06a31e3,1726254720,weekly,saturday,2024-09-20T21:40:53.368841316Z,21,disabled
5b8e2285-a82d-4e8d-8924-8fc4b5b2bc27,1726524409,weekly,friday,2024-11-29T08:00:35.82808301Z,6,enabled
831a7c24-7876-47f5-b0aa-b427e41ace3d,1731078190,weekly,friday,2024-11-29T08:00:38.788716063Z,6,enabled
fec3f252-6c23-43d6-a5dc-03fa50c6e345,1726524389,weekly,friday,2024-11-29T08:01:18.555925145Z,6,enabled
0b440baf-f59a-4681-9afc-111b22bf89ff,1731788240,monthly,first_day,2024-12-02T15:09:26.221554465Z,1,disabled
e440dbcc-ca86-4f2e-acb3-95a09a02a9ae,1732685995,monthly,first_day,2024-12-01T08:01:48.120084225Z,1,enabled
d299d804-0d05-48c8-ad62-601d54438e34,1722473464,weekly,sunday,2024-10-22T16:57:32.942176553Z,27,enabled
a25835ae-fb1d-438e-b995-790a80cd2ec2,1732191773,biweekly,thursday,1732191773,5,enabled
e8032f8c-91d6-43e2-ad3f-4426c66508d7,1732191827,biweekly,thursday,1732191827,5,enabled
253ae203-e19f-4946-be59-257f97c92e71,1733077363,monthly,fifteenth_day,1733077363,15,enabled
151bce6e-113f-480d-8a4d-96bda9dad33a,1731079447,biweekly,monday,1731079447,18,enabled
9039678a-a5df-4be8-876c-04bb7ab51bbd,1731263767,biweekly,thursday,1731263767,21,enabled
e3a7f346-318f-45a0-a30b-0420f7eec4de,1731079544,biweekly,monday,1731079544,18,enabled
fc9eead9-c485-4521-aee3-9e2c742c15c7,1725570414,monthly,fifteenth_day,2024-11-15T08:01:55.339549607Z,15,enabled
7100e8fc-57c9-4df0-be1b-48766ca5677c,1724412214,weekly,thursday,2024-10-07T22:42:46.39919307Z,10,disabled
1e7e8ced-de46-4ee7-84e4-d567a95ff309,1725640364,biweekly,friday,2024-09-06T16:32:58.818189086Z,20,disabled
fc45fd9c-d6dc-4bb0-8064-3314089b033c,1728450686,weekly,thursday,2024-11-28T08:00:31.235669695Z,5,enabled
4dbc4503-aea3-406b-8c96-f71eddb247c9,1730307888,biweekly,wednesday,1730307888,13,enabled
b30d7d7a-79c1-4e5e-8948-679cb0597a39,1728103625,monthly,first_day,2024-12-01T08:01:45.6201909Z,1,enabled
39250ff3-abfa-4407-89d0-5ef32fae7aa3,1733182741,biweekly,friday,2024-12-02T23:39:26.133906464Z,13,enabled
e55392c6-b5cb-459a-a4de-d34e870cfbf8,1733182727,biweekly,friday,2024-12-02T23:39:17.154264746Z,13,enabled
927976fb-783e-4db1-bb4e-8c9bb9611323,1724954984,weekly,saturday,1724954984,31,enabled
f53cae36-0e0a-4813-b253-4b251320e2d1,1732427600,weekly,wednesday,2024-11-27T05:05:30.761359035Z,4,enabled
6ac24c1a-41d2-43e3-a0b8-09aaf57a83be,1730672612,weekly,sunday,2024-11-03T22:25:07.495850011Z,10,disabled
169dac32-3ce9-4b03-96ae-2804a49815c2,1730587714,weekly,monday,2024-11-04T09:17:57.756696071Z,11,disabled
6be17857-645b-4916-b8a7-a4441bc01eed,1731300851,weekly,monday,2024-12-02T08:00:38.139818664Z,9,enabled
aa288cb5-4797-4257-99bc-4716e983d8d2,1731084152,weekly,friday,2024-11-22T08:00:42.924978141Z,29,enabled
6dd00878-1512-4d6a-aed8-8d3787c84521,1733164868,biweekly,thursday,1733164868,12,enabled
aec62ba4-7b5d-450d-a636-ed5789bd3acd,1725476865,biweekly,friday,2024-09-04T19:08:09.563035862Z,13,disabled
fcfc8088-b4f1-4e67-9fdf-f39a6b527fb4,1733026064,weekly,sunday,2024-12-01T14:56:01.831318157Z,8,disabled
e4363029-73e9-4561-8257-22e3cb0c0a30,1731435207,monthly,fifteenth_day,2024-11-27T03:36:33.457879206Z,15,enabled
6020a657-d566-463d-bc8a-ea106d4c559f,1730869261,biweekly,friday,1730869261,15,enabled
de6dcbbc-d389-4139-b584-91d425c9e25a,1730869252,biweekly,friday,1730869252,15,enabled
552e9390-48fe-469d-acc1-aa5d5d52e935,1732212042,biweekly,friday,2024-11-29T08:00:35.362537565Z,13,enabled
ca244bf9-2a31-4638-ad37-226a315c54b5,1731001894,weekly,friday,2024-11-29T08:00:41.227900754Z,6,enabled
68644bb9-b308-4390-823c-151b59dcfcee,1726939188,monthly,first_day,2024-12-01T08:00:39.606313752Z,1,enabled
b52296bf-cb1a-40a8-be1a-a3f518a15d7b,1731678926,biweekly,friday,2024-11-29T08:00:41.410660826Z,13,enabled
b2113df2-c6a7-4af5-821d-e8b089efa5f8,1727041058,biweekly,friday,2024-11-15T15:14:48.624997937Z,15,disabled
09d0b079-d686-4f09-aed7-07d467c1979c,1731633141,weekly,thursday,2024-11-28T08:00:29.813684502Z,5,enabled
e3f13153-fd15-441c-99a8-bf60b658dd8e,1731633092,weekly,thursday,2024-11-28T08:00:32.764521036Z,5,enabled
c53c288b-68b6-462e-8ab6-189ddafb481f,1726800381,biweekly,friday,2024-10-13T21:56:17.215432269Z,18,disabled
b5108467-6a07-4549-97d6-17dc6355a90f,1723479086,biweekly,friday,1723479086,23,enabled
a7e43b0d-e886-4484-b18f-c8ab22132922,1726260661,monthly,first_day,2024-12-01T08:01:44.077833043Z,1,enabled
d8f7f3cb-11ff-4aec-9b0d-739bdf6b6ea1,1728078432,monthly,first_day,2024-12-01T08:01:47.101076954Z,1,enabled
7d108518-4d87-4b6a-857a-8b37772c75e6,1732323782,biweekly,monday,2024-12-02T08:00:36.842886801Z,2,disabled
99ee14fd-8b71-4891-a942-cd91222c3651,1728395993,weekly,sunday,2024-12-01T08:00:38.642979291Z,8,enabled
18ad375c-c6d9-4357-aead-ebe16c155d0f,1728089731,monthly,first_day,2024-11-01T18:00:46.738064213Z,1,disabled
46b5a1ff-2be1-4963-aa2c-81af7ed2d70c,1728089977,monthly,first_day,2024-11-01T18:00:56.896162892Z,1,disabled
85cce2c7-4646-492f-a595-5c7d2834f0fc,1731854438,monthly,first_day,2024-11-18T17:53:13.897376262Z,1,disabled
4023bb7a-67d2-4905-adef-7c891d7ecbb4,1732382292,biweekly,saturday,1732382292,7,enabled
6fc3ba51-d1b2-4400-8da8-55c60e123bdf,1725953327,biweekly,monday,1725953327,23,enabled
b572cce9-61ca-4438-92ea-e12493a87345,1725953317,biweekly,monday,1725953317,23,enabled
5b385467-4446-494c-bde5-b71df484f22e,1723243890,weekly,friday,2024-11-29T08:00:41.510992638Z,6,enabled
a3629589-f472-4cfb-9f44-93396841476b,1727052040,weekly,friday,2024-11-29T08:00:40.688973801Z,6,enabled
a582d73c-5288-44e3-bbe0-156d94d4eb48,1722617674,weekly,friday,2024-11-29T08:00:37.382854318Z,6,enabled
f503ae2b-9d17-4d8e-9b2b-5cc79e79c63f,1731691674,weekly,friday,2024-11-29T08:00:45.560417656Z,6,enabled
2a753d43-20d3-47bb-ab78-06d074220f06,1729392093,monthly,first_day,2024-10-20T03:42:57.283881688Z,1,disabled
ce88f3bc-bcc2-4064-ae90-8a9ec91601b6,1729392104,monthly,first_day,2024-10-20T03:43:02.83829864Z,1,disabled
7edd2949-c682-4311-b39a-4c7b43f26c13,1725579146,weekly,tuesday,2024-12-03T08:00:31.426717777Z,10,enabled
ada28970-f2d2-4670-ad13-d77af259e143,1727030257,daily,daily,1727030257,23,enabled
df66f91d-763c-4159-bb74-ef7842a69995,1732885600,biweekly,friday,1732885600,13,enabled
ee57bae8-c7d1-4771-8dc1-1f620d064e9f,1728562334,weekly,friday,2024-10-30T20:33:05.824359213Z,25,disabled
09a0aea6-c4ae-4ca7-ab04-76a1dd5a9c0d,1726303430,biweekly,monday,1726303430,23,enabled
dfe85c58-8d76-48a3-ade9-b8054bc9c8ad,1726264076,weekly,monday,2024-09-16T09:25:05.839446491Z,23,disabled
46c57d45-9c3c-4b9d-b6f2-0de62c7581fe,1733143611,weekly,friday,1733143611,6,enabled
f54b7862-0040-4285-83c3-2259d25c321f,1729380516,biweekly,wednesday,1729380516,30,enabled
6bd1d991-cd70-4b43-a8f9-faffd60c7252,1732153406,monthly,first_day,2024-12-01T08:00:34.525043902Z,1,enabled
e108db1d-988b-4d9f-8670-fdd291d195ab,1731339335,monthly,first_day,2024-11-11T15:51:08.694727948Z,1,enabled
a50295d7-5c2b-41b7-8327-d4a9aea5918f,1731464434,weekly,monday,2024-12-02T02:14:13.037931987Z,25,enabled
60033c51-3095-4966-ab6b-bc52f9e668dd,1727658075,weekly,saturday,2024-10-27T14:20:32.720752166Z,2,disabled
f442b73b-e574-43c4-8084-cfe7f949e7e5,1725473345,weekly,friday,2024-10-11T08:00:51.272774121Z,18,enabled
233567a5-3ef4-4e6a-be32-b4db0632a846,1732083093,biweekly,monday,2024-12-01T09:10:19.94281126Z,2,disabled
ed0ef58c-7a5a-434c-9767-d80d282c63e5,1732083008,monthly,first_day,2024-12-01T09:10:29.363403703Z,1,disabled
213c3085-ea77-4438-8abe-8115bbd8c515,1725282171,weekly,sunday,2024-09-02T13:03:38.76610318Z,8,disabled
8b2ec195-76d9-42be-aaf7-9065edad212a,1726717348,weekly,wednesday,2024-11-27T08:00:30.968030105Z,4,enabled
ed6520ad-bc81-462e-8cf0-10055ee915cc,1726717335,weekly,wednesday,2024-11-27T08:00:28.821331595Z,4,enabled
6b912854-653a-4145-914c-aff8f3d6b49b,1730854070,biweekly,monday,2024-11-18T08:00:27.736938631Z,2,enabled
ae7fb26a-8e33-45f2-9e9e-52396c164b43,1726952522,weekly,wednesday,2024-10-02T08:00:35.411448333Z,9,enabled
e4738201-7322-4178-af5e-5ae4fa44868d,1726952682,weekly,wednesday,2024-11-09T08:00:26.017828731Z,13,enabled
ffa45e48-7b51-4953-a853-564e7ccdce3b,1726952560,weekly,wednesday,2024-10-02T08:00:33.138655988Z,9,enabled
767031a7-a722-4101-b7d5-11cacda88f2f,1722729495,weekly,friday,2024-11-29T08:00:40.924926405Z,6,enabled
e5dceeb2-b9f7-4899-ac6c-459f4b438e12,1726868028,weekly,friday,2024-09-20T22:02:40.713798759Z,27,disabled
8b5144fd-7457-4296-87f6-61486d2235a0,1732585960,monthly,first_day,1732585960,1,enabled
8af2f5e5-779b-441d-8656-769912b95316,1728303128,monthly,fifteenth_day,2024-10-15T08:00:34.130587118Z,15,disabled
2ae12aca-c292-46ef-a40f-e094e386c2a3,1731111933,monthly,first_day,2024-11-09T00:30:07.658840783Z,1,enabled
6d3c1961-25a4-47fb-a1e9-542f48c1944c,1725806725,biweekly,wednesday,1725806725,18,enabled
6d071ad3-1957-4eea-a7da-08bdc18a5a2a,1729978248,monthly,first_day,2024-11-03T20:10:00.350513105Z,1,disabled
8c560351-4cb1-4f11-9ed3-a903650848a3,1731110806,weekly,friday,2024-11-13T11:54:45.584511018Z,15,disabled
6332c9f4-6c49-4043-afe0-b0b501b0acf7,1732721957,biweekly,friday,1732721957,6,enabled
e6b8cfab-0a8c-4620-a18a-66b15dd6cd40,1731745952,weekly,sunday,2024-12-01T08:01:48.334710299Z,8,enabled
4b4abc0a-8c14-4e7e-9873-fb7b0d6fe273,1726793084,biweekly,friday,2024-11-29T08:00:31.378074788Z,13,enabled
e3d7d010-89b3-4770-abc2-73e57a677c00,1725206142,weekly,monday,2024-09-01T15:55:54.378975286Z,2,enabled
0545c196-0dc8-4c63-a553-68619a1de8fc,1731190016,weekly,thursday,2024-11-23T16:45:01.606138085Z,28,enabled
f070b47a-ac27-4719-891f-537b3026cc47,1722777307,weekly,saturday,2024-11-16T08:00:27.938871032Z,23,enabled
ca187005-6f61-4f42-9c41-ff84302d815c,1731715555,biweekly,sunday,2024-11-24T08:00:28.151941854Z,8,enabled
f678719e-abb8-4b13-a521-9cb0dcd47629,1726660568,biweekly,sunday,2024-11-27T08:00:29.21676592Z,8,enabled
8125c17d-5424-4ebb-b184-f0a0be073cfe,1725625449,weekly,sunday,2024-09-06T14:43:19.173848477Z,8,disabled
81788d6b-4adf-4a40-801c-5df8569b56a7,1725625408,weekly,sunday,2024-09-06T14:43:25.387326646Z,8,disabled
af8c3fe1-3c7e-4fca-b953-3bbedc3ca246,1725625420,weekly,sunday,2024-09-06T14:42:40.577657259Z,8,disabled
dc2592ea-eb1c-4ebd-9fd8-cb0078c93d1d,1731074614,weekly,saturday,2024-11-08T14:06:06.106598762Z,9,enabled
27e0a050-4b99-4499-9107-d719046e6962,1732058276,weekly,tuesday,2024-11-26T08:00:29.792939556Z,3,enabled
bd7c1bed-50c5-4896-a58c-ec64b5997ac3,1732058184,weekly,tuesday,2024-11-26T08:00:30.847226329Z,3,enabled
1be69471-163d-4b93-bddc-91f989b161f9,1726819065,biweekly,monday,2024-10-30T08:00:33.91002551Z,11,enabled
4ccafa9f-3c44-4870-aa6b-bcafc269802b,1729874316,biweekly,monday,2024-11-17T00:17:09.664863212Z,4,enabled
5d2e9ef5-1287-40b4-bc6f-896af875e912,1727156445,weekly,friday,2024-10-07T11:55:53.185915014Z,11,enabled
fa1ddbdb-3440-41d7-b105-b495b105dcb3,1726269111,weekly,monday,2024-09-16T13:10:22.295278473Z,23,disabled
f47b9b43-5b91-4fb6-8739-0dcc2bebbc4d,1727131058,biweekly,friday,1727131058,4,enabled
4e8e3db0-c120-4d98-b9f6-80738a2e6e77,1732313104,biweekly,friday,1732313104,6,enabled
58f0cadc-0ec0-4e6d-aad5-341aa361067b,1731274200,biweekly,monday,2024-12-02T08:00:29.313686663Z,16,enabled
8a72c9a8-384e-41da-b01c-e9bf5e015f15,1733096359,weekly,saturday,1733096359,7,enabled
cddbcfdd-1da7-462b-9f32-ecc8938724af,1733096400,weekly,saturday,1733096400,7,enabled
d73c9e08-7691-4a36-bd6b-cd355e793bfb,1733096379,biweekly,saturday,1733096379,14,enabled
82f7deb2-9718-4296-874c-e302b744d427,1726518256,biweekly,saturday,2024-09-21T17:00:39.50205234Z,28,disabled
304d4081-90c4-4ba6-b6fd-bc45c22eacdc,1732385847,weekly,friday,2024-11-29T08:00:26.070978722Z,6,enabled
d9e4c898-0e99-40bb-a16a-43f494496538,1732029507,biweekly,monday,2024-12-02T08:00:30.985314752Z,16,enabled
2056f3a2-396d-4150-82e7-652f553224eb,1725318208,biweekly,friday,2024-11-22T08:00:32.557899893Z,6,enabled
599483e9-2d91-4187-bfad-b2d28428717a,1725318303,biweekly,friday,2024-11-22T08:00:37.579634934Z,6,enabled
9690da86-25e7-4614-baf1-3e65f4c71af8,1727746227,monthly,first_day,2024-12-01T08:00:40.170072927Z,1,enabled
24f8b890-77ea-4b75-a1e5-a279f796119b,1729203461,monthly,first_day,2024-10-17T22:18:12.877427424Z,1,enabled
698ee59e-5ae7-4a7b-a4b1-e56d5d402408,1730663408,weekly,friday,2024-11-22T08:00:38.888009403Z,29,enabled
47e08ea9-0457-49be-99d1-34cdec4ff4e8,1723128459,weekly,monday,2024-12-02T08:00:45.268884712Z,9,enabled
747bfa09-8c67-438a-9145-8b8b35e7da9a,1732912986,weekly,friday,2024-11-29T21:28:50.455895632Z,6,enabled
eeff327b-2266-423e-961e-32d32f3bbc55,1732915814,weekly,friday,2024-11-30T18:07:04.356093621Z,6,enabled
c2e2afbb-2445-4ba2-8cc5-89160732c7ec,1726531670,biweekly,friday,1726531670,27,enabled
db68840c-b6e9-430e-82fa-71586e6d87b1,1725141788,weekly,saturday,2024-09-18T22:41:25.901819541Z,21,disabled
7abc110c-1411-4a8c-b998-9f5e1948303a,1733191757,biweekly,tuesday,1733191757,17,enabled
2549c1ae-8ed3-472b-9a71-2a4510fcbb12,1728240890,biweekly,friday,2024-10-25T19:41:36.397964754Z,1,enabled
7f383703-01f7-49b8-967f-38f0cf057206,1722880477,biweekly,friday,2024-12-01T08:00:40.16780971Z,13,enabled
a1eaa28e-faf2-46da-a9de-984daa0978aa,1725490976,biweekly,friday,2024-11-22T08:00:36.63010235Z,6,enabled
eddea3e6-400e-4a17-8d02-30623dbbb33f,1732130143,biweekly,friday,2024-11-29T08:00:42.496621058Z,13,enabled
c013d2ba-c0aa-4905-a081-1588d9e8eb0c,1727034823,biweekly,monday,2024-09-22T19:54:35.79312863Z,30,enabled
54a72571-a856-4706-8bcc-bd952d4235ef,1732224176,weekly,friday,2024-11-29T08:00:38.99244758Z,6,enabled
b0153ec2-9712-4013-9c31-2051eb911deb,1732224222,weekly,friday,2024-11-29T08:00:37.188421395Z,6,enabled
fdb405fc-36ac-4289-9785-9a87f55bc868,1732224194,weekly,friday,2024-11-29T08:01:16.766194667Z,6,enabled
7e3a0c88-a40c-4ab3-b8d3-ab211377e3b6,1727821020,biweekly,tuesday,2024-10-15T08:00:49.919947629Z,29,enabled
b454aa44-6683-4fc9-bedb-a414e3577ecc,1725665777,weekly,sunday,2024-12-01T08:01:44.16780034Z,8,enabled
40e52192-e554-40f8-bf6c-33ad9ed68590,1728793653,weekly,sunday,2024-12-01T08:00:29.923124702Z,8,enabled
81c118e4-5931-4912-9e2f-8a9736693e09,1733015908,weekly,friday,2024-12-01T01:19:02.871997769Z,6,enabled
f6a71e90-38ae-4639-a991-9f3a95a06223,1723766522,weekly,sunday,2024-09-19T15:34:15.608478762Z,15,disabled
5f835210-e66b-43c8-ab98-6ff47c666d9d,1732563161,daily,daily,2024-11-25T19:33:14.71568939Z,26,enabled
5400ac88-0eb7-4ab6-93d0-325f07922c24,1728410925,weekly,wednesday,2024-10-18T21:13:49.93707955Z,23,disabled
1eab7e55-57b4-4e98-b110-8e59fd1c06c6,1726871961,weekly,friday,2024-10-07T17:06:32.107573295Z,4,disabled
6020db61-2704-4e32-bead-86f1d846c22e,1726871980,weekly,friday,2024-10-07T17:06:17.648185746Z,4,disabled
5adc21a6-385f-42d9-ab3f-01844cc69c27,1731792479,biweekly,monday,2024-11-25T12:14:21.192245308Z,25,disabled
dfaa2f59-83f4-4b73-afb9-f98699ecfcd0,1722039234,monthly,fifteenth_day,2024-10-22T04:18:12.575016276Z,15,disabled
b29c8b4e-bba7-46b0-a0d7-2252f609eb42,1728685497,weekly,saturday,2024-11-09T08:00:28.815447975Z,16,enabled
d42ad96f-25e0-4322-b37f-0037f513fd40,1725296747,biweekly,saturday,1725296747,14,enabled
3c53f276-8ea4-401a-81ea-e6edc7277df5,1732694313,monthly,fifteenth_day,2024-11-30T17:10:12.049706625Z,15,enabled
c12427b5-0cec-4be1-b4bb-7d35d38b8162,1732694183,monthly,fifteenth_day,2024-11-30T17:10:02.990562216Z,15,enabled
2b8a8d4a-027f-4675-9ab1-83fa3df8ad84,1728927208,biweekly,wednesday,2024-11-20T08:00:30.683339768Z,4,enabled
f7ddbf29-ea86-4a10-935a-763fa2de7622,1728927195,biweekly,wednesday,2024-11-20T08:00:37.41383655Z,4,enabled
a3321e29-20ce-4b37-bda4-fd9af087848a,1729879867,weekly,friday,2024-10-25T18:17:36.887970376Z,1,enabled
54827e12-adbd-4db5-9aff-90578747e381,1726275543,weekly,friday,2024-11-30T21:00:31.592143188Z,6,enabled
32d72da2-7191-4511-bc52-d7a222c5ede9,1726392201,biweekly,thursday,2024-10-23T19:06:43.431670067Z,10,disabled
0980e6fe-c581-46ca-ae7d-7515a86d0f3a,1728679689,weekly,thursday,2024-10-17T15:02:11.232631085Z,24,enabled
7a045244-4a96-437d-95c8-4e0d96077988,1728759228,weekly,thursday,1728759228,17,enabled
2c5b6484-dd91-4c03-a545-0162d1af5ebe,1727402131,monthly,first_day,2024-11-01T08:00:32.170008211Z,1,enabled
6624be68-f7eb-4e76-a6e4-e4632c5e7c8d,1729563366,weekly,friday,2024-11-07T22:51:23.792861502Z,8,disabled
d570eea5-a7f6-421f-a903-846f99fa3535,1730397328,weekly,friday,2024-11-07T22:51:27.564160975Z,1,disabled
4e485f2f-9951-4c1d-bce3-f418c3b1aea7,1729737754,biweekly,thursday,2024-11-21T08:00:32.950638175Z,5,enabled
2066d4b4-abcd-4727-b44b-6f219c07e784,1729859025,monthly,fifteenth_day,2024-11-15T08:00:29.52221107Z,15,enabled
9d82a047-27a3-4841-9ffa-c85c5308ee6a,1723485527,biweekly,thursday,2024-11-22T08:00:37.386454643Z,22,disabled
b67fd3a9-527a-4ba9-b418-2db706674cf7,1731539332,monthly,fifteenth_day,2024-11-15T08:01:49.312380759Z,15,enabled
b3391e39-1633-4943-adff-56318546a28b,1731528239,monthly,first_day,2024-12-01T08:01:49.187562552Z,1,enabled
92b33056-f289-4871-b7da-36a9f79dabf4,1725751287,biweekly,monday,1725751287,16,enabled
c091a91b-c6fd-44cb-8ac7-fe3fdbafccea,1728143296,weekly,friday,2024-11-29T08:00:36.260812719Z,6,enabled
c269f4a8-d26a-440e-b312-a12157164f86,1731698111,weekly,monday,2024-11-25T08:00:31.408389327Z,2,enabled
ea55e5ea-2ad5-4b49-be00-03597558d95f,1731698101,weekly,monday,2024-11-25T08:00:32.837885837Z,2,enabled
a5510fe3-9ca4-4599-a5eb-1113b3ddf21f,1729011759,monthly,fifteenth_day,2024-11-15T08:00:42.183845958Z,15,enabled
77cb5202-9e1f-4638-9857-0e23393b4581,1726792472,weekly,sunday,2024-09-29T13:42:32.377798599Z,6,disabled
5ac33df9-c6db-4b08-ae9e-277160807f80,1731528560,monthly,first_day,2024-12-01T08:00:34.79372297Z,1,enabled
093b6a82-9080-446b-90d0-7e9d0a778472,1731217178,biweekly,saturday,2024-11-23T08:00:30.884723188Z,7,enabled
4fc5c46e-11b8-470c-a971-348c7721aa6f,1731217201,biweekly,saturday,2024-11-23T08:00:32.079782427Z,7,enabled
7f652e5b-3365-4e3f-8d09-ed2d3062cdd0,1728705860,weekly,sunday,2024-10-20T21:18:12.533763293Z,27,disabled
ff5c7421-6a51-4219-bc8c-9ed932e1ad56,1725321635,biweekly,wednesday,1725321635,11,enabled
2520a170-c0e2-4eb8-9521-361a83740b78,1731017942,monthly,first_day,2024-12-01T08:00:27.557682262Z,1,enabled
7b44ac56-fb95-4c3d-93bc-2918b0b2e436,1732287379,weekly,friday,2024-11-29T08:00:32.646348902Z,6,enabled
21668666-9850-4193-bba1-f7cede5d8521,1726161292,monthly,fifteenth_day,2024-09-15T17:32:05.179406073Z,15,disabled
2ef5aeed-0238-44f8-b6f3-e48992bc57f5,1726773023,daily,daily,2024-09-29T10:00:55.182543328Z,30,disabled
9938ae06-c538-48c3-9230-19bb8be6b147,1726773113,daily,daily,2024-09-28T02:34:11.659019041Z,28,disabled
3bfa1f57-76cb-459a-9a48-ec63f80b56a4,1727973876,biweekly,tuesday,2024-11-26T08:00:29.580186618Z,10,enabled
320db25a-6fe0-402c-9be1-5648f860dcc1,1727454555,biweekly,monday,2024-10-21T08:00:38.097328077Z,4,enabled
1df49667-c190-4236-9ad5-25644727de3e,1730288375,biweekly,sunday,2024-11-24T08:00:32.836133312Z,8,enabled
